batch_id,cluster_id,num_cases,risk_score,alert_level,temporal_concentration,geographic_concentration,event_similarity,severity_concentration,size_anomaly,manufacturing_concentration,primary_region,primary_drug,primary_event
BATCH_Site_C_USA_845,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Nausea
BATCH_Site_A_Germany_143,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Allergic_Reaction
BATCH_Site_B_India_940,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Metformin,Fever
BATCH_Site_B_India_371,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Nausea
BATCH_Site_A_Germany_105,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Stomach_Pain
BATCH_Site_B_India_828,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Atorvastatin,Allergic_Reaction
BATCH_Site_B_India_459,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Joint_Pain
BATCH_Site_B_India_471,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Omeprazole,Stomach_Pain
BATCH_Site_B_India_674,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Omeprazole,Joint_Pain
BATCH_Site_D_China_418,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Omeprazole,Fever
BATCH_Site_C_USA_934,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Fatigue
BATCH_Site_B_India_748,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Metformin,Stomach_Pain
BATCH_Site_B_India_298,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Stomach_Pain
BATCH_Site_D_China_688,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Sertraline,Insomnia
BATCH_Site_A_Germany_630,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Omeprazole,Allergic_Reaction
BATCH_Site_D_China_669,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Rash
BATCH_Site_D_China_344,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Omeprazole,Stomach_Pain
BATCH_Site_B_India_374,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Stomach_Pain
BATCH_Site_B_India_680,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Allergic_Reaction
BATCH_Site_A_Germany_415,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Ibuprofen,Stomach_Pain
BATCH_Site_D_China_289,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Lisinopril,Rash
BATCH_Site_D_China_318,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Metformin,Rash
BATCH_Site_A_Germany_888,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Insomnia
BATCH_Site_E_Brazil_391,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Omeprazole,Fever
BATCH_Site_E_Brazil_300,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Fatigue
BATCH_Site_B_India_417,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Nausea
BATCH_Site_C_USA_726,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Allergic_Reaction
BATCH_Site_C_USA_198,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Fatigue
BATCH_Site_A_Germany_129,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Fever
BATCH_Site_B_India_706,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Joint_Pain
BATCH_Site_E_Brazil_122,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Insomnia
BATCH_Site_B_India_274,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Metformin,Insomnia
BATCH_Site_E_Brazil_853,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Allergic_Reaction
BATCH_Site_C_USA_098,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Fatigue
BATCH_Site_B_India_939,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Ibuprofen,Joint_Pain
BATCH_Site_D_China_034,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Metformin,Joint_Pain
BATCH_Site_E_Brazil_548,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Allergic_Reaction
BATCH_Site_D_China_366,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Atorvastatin,Fatigue
BATCH_Site_B_India_668,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Insomnia
BATCH_Site_A_Germany_986,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Fever
BATCH_Site_B_India_398,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Joint_Pain
BATCH_Site_A_Germany_871,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Insomnia
BATCH_Site_C_USA_587,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Atorvastatin,Joint_Pain
BATCH_Site_D_China_074,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Ibuprofen,Dizziness
BATCH_Site_C_USA_079,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Ibuprofen,Stomach_Pain
BATCH_Site_B_India_005,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Joint_Pain
BATCH_Site_A_Germany_583,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Rash
BATCH_Site_C_USA_450,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Stomach_Pain
BATCH_Site_C_USA_275,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Dizziness
BATCH_Site_A_Germany_899,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Sertraline,Rash
BATCH_Site_A_Germany_157,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Headache
BATCH_Site_E_Brazil_366,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Atorvastatin,Stomach_Pain
BATCH_Site_E_Brazil_664,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Amoxicillin,Rash
BATCH_Site_E_Brazil_615,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Sertraline,Nausea
BATCH_Site_A_Germany_384,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Stomach_Pain
BATCH_Site_E_Brazil_513,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Stomach_Pain
BATCH_Site_B_India_549,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Joint_Pain
BATCH_Site_B_India_808,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Ibuprofen,Fatigue
BATCH_Site_A_Germany_909,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Levothyroxine,Allergic_Reaction
BATCH_Site_E_Brazil_699,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Lisinopril,Allergic_Reaction
BATCH_Site_D_China_895,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Aspirin,Joint_Pain
BATCH_Site_E_Brazil_110,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Omeprazole,Dizziness
BATCH_Site_B_India_437,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Rash
BATCH_Site_D_China_100,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Lisinopril,Insomnia
BATCH_Site_C_USA_319,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Atorvastatin,Nausea
BATCH_Site_C_USA_795,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Joint_Pain
BATCH_Site_E_Brazil_984,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Nausea
BATCH_Site_A_Germany_787,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Omeprazole,Joint_Pain
BATCH_Site_E_Brazil_295,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Allergic_Reaction
BATCH_Site_A_Germany_605,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Sertraline,Dizziness
BATCH_Site_A_Germany_353,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Metformin,Stomach_Pain
BATCH_Site_C_USA_598,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Fatigue
BATCH_Site_A_Germany_852,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Fatigue
BATCH_Site_A_Germany_398,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Sertraline,Nausea
BATCH_Site_E_Brazil_008,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Stomach_Pain
BATCH_Site_A_Germany_658,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Rash
BATCH_Site_C_USA_831,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Joint_Pain
BATCH_Site_D_China_716,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Insomnia
BATCH_Site_E_Brazil_298,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Metformin,Fever
BATCH_Site_E_Brazil_042,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Metformin,Rash
BATCH_Site_C_USA_941,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Lisinopril,Fever
BATCH_Site_D_China_006,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Dizziness
BATCH_Site_B_India_738,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Lisinopril,Insomnia
BATCH_Site_A_Germany_679,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Omeprazole,Fatigue
BATCH_Site_D_China_798,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Fever
BATCH_Site_B_India_083,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Joint_Pain
BATCH_Site_D_China_203,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Fatigue
BATCH_Site_A_Germany_648,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Stomach_Pain
BATCH_Site_B_India_223,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Omeprazole,Headache
BATCH_Site_B_India_494,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Omeprazole,Stomach_Pain
BATCH_Site_B_India_663,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Sertraline,Allergic_Reaction
BATCH_Site_E_Brazil_560,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Headache
BATCH_Site_C_USA_462,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Omeprazole,Joint_Pain
BATCH_Site_D_China_794,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Nausea
BATCH_Site_A_Germany_599,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Dizziness
BATCH_Site_E_Brazil_102,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Lisinopril,Headache
BATCH_Site_C_USA_933,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Fever
BATCH_Site_C_USA_777,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Omeprazole,Rash
BATCH_Site_B_India_982,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Sertraline,Stomach_Pain
BATCH_Site_A_Germany_348,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Lisinopril,Allergic_Reaction
BATCH_Site_D_China_787,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Headache
BATCH_Site_C_USA_882,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Headache
BATCH_Site_C_USA_525,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Insomnia
BATCH_Site_E_Brazil_127,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Fever
BATCH_Site_C_USA_374,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Allergic_Reaction
BATCH_Site_D_China_149,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Amoxicillin,Insomnia
BATCH_Site_D_China_214,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Fatigue
BATCH_Site_B_India_212,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Metformin,Rash
BATCH_Site_E_Brazil_849,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Insomnia
BATCH_Site_C_USA_707,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Sertraline,Headache
BATCH_Site_C_USA_452,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Metformin,Dizziness
BATCH_Site_B_India_504,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Joint_Pain
BATCH_Site_B_India_420,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Omeprazole,Joint_Pain
BATCH_Site_B_India_911,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Insomnia
BATCH_Site_C_USA_607,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Metformin,Fatigue
BATCH_Site_A_Germany_047,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Fever
BATCH_Site_B_India_470,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Stomach_Pain
BATCH_Site_C_USA_839,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Atorvastatin,Fatigue
BATCH_Site_D_China_883,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Lisinopril,Dizziness
BATCH_Site_B_India_443,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Stomach_Pain
BATCH_Site_D_China_473,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Stomach_Pain
BATCH_Site_B_India_623,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Atorvastatin,Rash
BATCH_Site_A_Germany_627,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Omeprazole,Fatigue
BATCH_Site_D_China_592,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Headache
BATCH_Site_E_Brazil_796,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Omeprazole,Insomnia
BATCH_Site_B_India_774,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Insomnia
BATCH_Site_C_USA_116,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Atorvastatin,Nausea
BATCH_Site_C_USA_060,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Levothyroxine,Allergic_Reaction
BATCH_Site_A_Germany_902,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Fatigue
BATCH_Site_D_China_795,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Joint_Pain
BATCH_Site_D_China_507,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Insomnia
BATCH_Site_E_Brazil_332,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Headache
BATCH_Site_E_Brazil_578,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Stomach_Pain
BATCH_Site_B_India_728,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Aspirin,Headache
BATCH_Site_D_China_596,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Headache
BATCH_Site_D_China_767,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Joint_Pain
BATCH_Site_B_India_207,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Fatigue
BATCH_Site_B_India_021,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Fever
BATCH_Site_B_India_611,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Atorvastatin,Headache
BATCH_Site_D_China_664,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Aspirin,Dizziness
BATCH_Site_B_India_726,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Joint_Pain
BATCH_Site_A_Germany_447,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Dizziness
BATCH_Site_E_Brazil_145,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Omeprazole,Fatigue
BATCH_Site_E_Brazil_208,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Dizziness
BATCH_Site_E_Brazil_604,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Fatigue
BATCH_Site_A_Germany_790,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Rash
BATCH_Site_A_Germany_421,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Ibuprofen,Fever
BATCH_Site_A_Germany_689,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Lisinopril,Stomach_Pain
BATCH_Site_C_USA_573,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Headache
BATCH_Site_D_China_222,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Fever
BATCH_Site_D_China_642,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Ibuprofen,Insomnia
BATCH_Site_D_China_287,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Stomach_Pain
BATCH_Site_A_Germany_038,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Lisinopril,Dizziness
BATCH_Site_A_Germany_528,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Dizziness
BATCH_Site_C_USA_339,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Lisinopril,Allergic_Reaction
BATCH_Site_A_Germany_736,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Lisinopril,Insomnia
BATCH_Site_E_Brazil_036,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Nausea
BATCH_Site_E_Brazil_909,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Nausea
BATCH_Site_E_Brazil_978,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Omeprazole,Stomach_Pain
BATCH_Site_C_USA_648,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Omeprazole,Stomach_Pain
BATCH_Site_A_Germany_092,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Atorvastatin,Allergic_Reaction
BATCH_Site_D_China_914,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Nausea
BATCH_Site_C_USA_712,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Dizziness
BATCH_Site_E_Brazil_931,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Fatigue
BATCH_Site_C_USA_903,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Fatigue
BATCH_Site_D_China_061,-1,1,0.07487544302325497,LOW,0.0,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Aspirin,Insomnia
